10275,The Bulletin Boards,Human Resource & Operations,Delhi,6 Months,"6,000-7,000 /month",8 Aug' 22
10276,The Bulletin Boards,Digital Marketing,Delhi,6 Months,"6,000-7,000 /month",8 Aug' 22
10277,Technikien,Electronics Engineering,Pune,6 Months,"2,000 /month",8 Aug' 22
10278,BeamCrew,Human Resources (HR),Chennai,6 Months,"2,000-4,000 /month",8 Aug' 22
10279,Aitra Development Private Limited,Human Resources (HR),Noida,6 Months,"15,000 /month",8 Aug' 22
10280,BoomPixels Technologies Private Limited,Content Writing,Work From Home,3 Months,"5,000 /month",7 Aug' 22
10281,WiseKreator,Graphic Design,Work From Home,2 Months,"1,500-3,000 /month",8 Aug' 22
10282,Royal Creation,Operations,Delhi,6 Months,"7,000 /month",8 Aug' 22
10283,Kwik Funnels,Social Media Marketing,Work From Home,3 Months,"8,000-10,000 /month",8 Aug' 22
10284,Global Trend,Graphic Design,Work From Home,6 Months,"10,000 /month",8 Aug' 22
10285,Advisance Private Limited,Graphic Design,Kanpur,2 Months,"15,000 /month",8 Aug' 22
10286,Referencified Tech Private Limited,Operations,Work From Home,6 Months,"2,000 /month",8 Aug' 22
10287,Referencified Tech Private Limited,Web Development,Work From Home,6 Months,"2,000 /month",8 Aug' 22
10288,Sea Lord Entertainment,Digital Marketing,Aligarh,6 Months,"2,000 /month +  Incentives",8 Aug' 22
10289,Onsite,Content Writing,Delhi,2 Months,"3,000 /month",8 Aug' 22
10290,Big Booster,Mobile App Development,Work From Home,2 Months,"2,000-10,000 /month",8 Aug' 22
10291,TheCoinRepublic,Business Development (Sales),Bhopal,3 Months,"10,000-12,000 /month",8 Aug' 22
10292,TheCoinRepublic,Human Resources (HR),Bhopal,3 Months,"10,000-15,000 /month",8 Aug' 22
10293,Pepper Interactive Communications,PR & Communication,Mumbai,3 Months,"8,000 /month",8 Aug' 22
10294,TheCoinRepublic,Human Resources (HR),Bhopal,6 Months,"10,000-15,000 /month",8 Aug' 22
10295,The IQ Academy,Photography & Videography,Mumbai,6 Months,"3,000-7,000 /month",8 Aug' 22
10296,Ranksoldier International Private Limited,Business Development (Sales),Work From Home,6 Months,"8,000 /month",8 Aug' 22
10297,Missing,Graphic Design,Work From Home,2 Months,Unpaid,8 Aug' 22
10298,FinoStock,Digital Marketing,Work From Home,2 Months,"2,000 /month",8 Aug' 22
10299,Iraitech Innovations & Technologies Private Limited,Creative Content Writing,Delhi,3 Months,"7,000 /month",8 Aug' 22
10300,BigBerry Media Private Limited,Content Writing,Work From Home,6 Months,"10,000-25,000 /month",8 Aug' 22
10301,Cyber Computronics Private Limited,Content Writing,Work From Home,6 Months,"10,000-25,000 /month",8 Aug' 22
10302,Neha Shah,Graphic Design,Work From Home,2 Months,"2,500 /month",7 Aug' 22
10303,SkillBit,Data Science,Work From Home,1 Month,"5,000 /month",8 Aug' 22
10304,Alphabt,Machine Learning (Computer Vision),Work From Home,5 Months,"20,000 /month",7 Aug' 22
10305,GM Automation & Solution,Social Media Marketing,Work From Home,6 Months,"2,000 /month +  Incentives",8 Aug' 22
10306,TBL Education (I) Private Limited,Operations,Mumbai,2 Months,"10,000-13,000 /month",8 Aug' 22
10307,Climate LogiQ,Business Development (Sales),Work From Home,3 Months,"10,000 /month",8 Aug' 22
10308,Social Planet,Content Writing,Work From Home,6 Months,"3,000 /month",9 Aug' 22
10309,Coingape,Human Resources (HR),Gurgaon,3 Months,"10,000-12,000 /month",8 Aug' 22
10310,COMMUNITY BASED MOBILIZATION FOR DEVELOPMENT (CBMD),Operations,Ghaziabad,6 Months,"2,000 /month",8 Aug' 22
10311,Vivarta (upGrad),Admissions Counselling - Inside Sales,Pune,6 Months,"15,000 /month +  Incentives",7 Aug' 22
10312,U2CA Consultants Private Limited,Operations,Delhi,3 Months,"2,000-4,000 /month",8 Aug' 22
10313,Bob The Builder - Home Renovation Company,Graphic Design,Ghaziabad,3 Months,"4,000 /month",8 Aug' 22
10314,Radius,Script Writing,Work From Home,3 Months,"3,000-5,000 /month",7 Aug' 22
10315,Edsara Innovations Private Limited,Social Media Marketing,Work From Home,2 Months,"1,500 /month +  Incentives",7 Aug' 22
10316,Bhagwati Ventures,Operations,Ahmedabad,6 Months,"8,000 /month",7 Aug' 22
10317,Kaizen Young Consultants,Backend Development,Work From Home,3 Months,"10,000-16,000 /month",7 Aug' 22
10318,Union Advertising Service Private Limited,Graphic Design,Delhi,3 Months,"5,000 /month",7 Aug' 22
10319,Unschool,Marketing Lead (Sales),Work From Home,1 Month,"3,000-5,000 /month",7 Aug' 22
10320,Union Advertising Service Private Limited,Business Development (Sales),Delhi,3 Months,"5,000 /month",7 Aug' 22
10321,ASAP Staffing Solutions,Human Resources (HR),Delhi,3 Months,"8,000-10,000 /month",8 Aug' 22
10322,Mahavir Electronics & Furniture,AR/VR Development,Pune,3 Months,"5,000 /month +  Incentives",7 Aug' 22
10323,Unschool,Sales,Work From Home,1 Month,"3,000-5,000 /month",7 Aug' 22
10324,Unschool,Project Leading (Sales),Work From Home,1 Month,"3,000-5,000 /month",7 Aug' 22
10325,Lissun,Support Management,Jamshedpur,2 Months,"9,000 /month",7 Aug' 22
10326,XQ,English Teaching,Mumbai,6 Months,"2,000 /month +  Incentives",7 Aug' 22
10327,Samarth Community,Business & Advising,Gurgaon,3 Months,"10,000-20,000 /month",7 Aug' 22
10328,My Next Film Private Limited,Web Development,Work From Home,4 Months,"10,000 /month",7 Aug' 22
10329,Policy Vibe,Business Development (Sales),Work From Home,2 Months,"2,000 /month",7 Aug' 22
10330,Regalo Kitchens Private Limited,Business Development (Sales),Chandigarh,2 Months,"10,000 /month",7 Aug' 22
10331,MedMarg Health Services,Business Development (Sales),Work From Home,3 Months,"1,000 /month",8 Aug' 22
10332,CS Rathour & Company,Law/Legal,Delhi,6 Months,Unpaid,7 Aug' 22
10333,Samridhi Arora,Law/Legal,Delhi,1 Month,Unpaid,7 Aug' 22
10334,Simco Consultancy,Social Media Marketing,Kolkata,2 Months,"3,000 /month",8 Aug' 22
10335,UpHold Solution,Mobile App Development,Surat,3 Months,"5,000-10,000 /month",7 Aug' 22
10336,HIEE Empowering Engineers Private Limited,Marketing,Bangalore,6 Months,"10,000 /month",7 Aug' 22
10337,Admission Bridge,Content Writing,Delhi,1 Month,"12,000 /month",7 Aug' 22
10338,SmackHire Solutions Private Limited,Business Development (Sales),Bangalore,4 Months,"16,000-17,000 /month",7 Aug' 22
10339,Vrindavan School Of Learning Educational Society,Videography,Secunderabad,2 Months,"2,500 /month",8 Aug' 22
10340,Akshaya Clothing And Textiles,Social Media Marketing,Navi Mumbai,6 Months,"5,000 /month",8 Aug' 22
10341,Magnify IT Private Limited,Web Development,Karimnagar,3 Months,"3,000-5,000 /month",8 Aug' 22
10342,VilloTale Technologies Private Limited,Operations,Work From Home,4 Months,"2,000 /month",8 Aug' 22
10343,Magnify IT Private Limited,Mobile App Development,Warangal,3 Months,"3,000-5,000 /month",8 Aug' 22
10344,Inforens,Business Development (Sales),Work From Home,1 Month,"2,500 /month +  Incentives",7 Aug' 22
10345,Admission Bridge,Web Development,Delhi,1 Month,"10,000 /month",7 Aug' 22
10346,Lanos Yvvas (Essel Enterprises),Fashion Design,Delhi,6 Months,"2,500 /month +  Incentives",8 Aug' 22
10347,WebFeenix,Digital Marketing,Work From Home,2 Months,"2,000 lump sum",8 Aug' 22
10348,THE WORKZONE,Business Development (Sales),Chennai,3 Months,"12,000 /month",7 Aug' 22
10349,Nisheep,Telecalling,Kamptee,3 Months,"2,000 /month",8 Aug' 22
10350,EdConnexions Private Limited,Business Development (Sales),Pimpri-Chinchwad,6 Months,"6,000 /month",8 Aug' 22
10351,Right Solutions,Telecalling,Gurgaon,3 Months,"20,000-40,000 /month",7 Aug' 22
10352,Canopy Education Solutions,Social Media Marketing,Navi Mumbai,2 Months,"5,000 /month +  Incentives",7 Aug' 22
10353,Right Solutions,Marketing,Gurgaon,3 Months,"25,000-50,000 /month",7 Aug' 22
10354,Career Launcher Gandhinagar,Operations,Ahmedabad,6 Months,"5,000 /month +  Incentives",7 Aug' 22
10355,Right Solutions,Business Development (Sales),Gurgaon,3 Months,"15,000-20,000 /month",7 Aug' 22
10356,Property Bhavan Private Limited,Web Development,Work From Home,4 Months,"2,000 /month",7 Aug' 22
10357,Maa Tarini Grain Products Private Limited,Operations,Raipur,3 Months,"8,000-15,000 /month",7 Aug' 22
10358,Ashish Negi,Web Development,Dehradun,6 Months,"8,000-15,000 /month",8 Aug' 22
10359,Totta Beauty Private Limited,Social Media Marketing,Chandigarh,4 Months,"10,000 /month +  Incentives",7 Aug' 22
10360,Ashish Negi,Mobile App Development,Dehradun,6 Months,"8,000-15,000 /month",8 Aug' 22
10361,Codeaspire,Android App Development,Noida,6 Months,"7,000-10,000 /month",8 Aug' 22
10362,Rainbow Media House,Content Writing,Work From Home,5 Months,"3,000-6,000 /month",8 Aug' 22
10363,Aiuto Consulting,Content Writing,Work From Home,3 Months,"5,000 /month",8 Aug' 22
10364,DB Impex,Business Development (Sales),Mumbai,3 Months,"5,000 /month +  Incentives",7 Aug' 22
10365,Crackhire INC,Digital Marketing,Work From Home,3 Months,"1,000 /month",8 Aug' 22
10366,Standard Impex Services,Web Development,Lucknow,1 Month,"2,500 /month",7 Aug' 22
10367,Procter,Business Development (Sales),Mumbai,3 Months,"8,000 /month +  Incentives",7 Aug' 22
10368,Larix Technologies Private Limited,Human Resources (HR),Work From Home,6 Months,"5,000 /month",7 Aug' 22
10369,The SportsLite,Content Writing,Work From Home,3 Months,"1,000-10,000 /month",7 Aug' 22
10370,Picture Dekho Productions,Brand Relations Management,Work From Home,1 Month,"3,000 /month",8 Aug' 22
10371,Vibratic Media Private Limited,Content Writing,Delhi,3 Months,"6,000 /month",11 Aug' 22
10372,Rohtak Surgical Bureau,Social Media Marketing,Work From Home,2 Months,"1,000 /month",8 Aug' 22
10373,Esmsys,Human Resources (HR),Ahmedabad,6 Months,"8,000-10,000 /month",7 Aug' 22
10374,The Engineer Job,Content Writing,Work From Home,3 Months,"1,000 /month",7 Aug' 22
10375,MedMarg Health Services,Graphic Design,Work From Home,3 Months,"1,000 /month",7 Aug' 22
10376,Reistor.com,Content Development (English),Mumbai,3 Months,"7,000 /month",7 Aug' 22
10377,Fundoutlook,Graphic Design,Work From Home,1 Month,"5,000 /month",7 Aug' 22
10378,ESPR Sports Private Limited,Photography,Bangalore,6 Months,"10,000 /month",7 Aug' 22
10379,Elecorev Ramway India Private Limited,Content Writing,Ahmedabad,6 Months,"6,000-12,000 /month",7 Aug' 22
10380,Beyond Red Ocean Consulting,Business Development (Sales),Thane,6 Months,"15,000 /month +  Incentives",8 Aug' 22
10381,Sunbeam World School,Content Writing,Delhi,6 Months,"10,000-15,000 /month",9 Aug' 22
10382,Sunbeam World School,Admission Incharge,Varanasi,6 Months,"10,000-15,000 /month",9 Aug' 22
10383,Datatale,Mobile App Development,Work From Home,4 Months,"10,000 /month",7 Aug' 22
10384,PA Legal,Video Making/Editing,Work From Home,2 Months,"3,000 /month",8 Aug' 22
10385,Universal Airhostess Academy,Telecalling,Chennai,3 Months,"5,000 /month +  Incentives",7 Aug' 22
10386,VijaySur The Media Consultancy Group,Digital Marketing,Jodhpur,3 Months,"5,000 /month",7 Aug' 22
10387,Material Intelligence Lab,Material Science Engineering,Vadodara,6 Months,"10,000 /month",8 Aug' 22
10388,Material Intelligence Lab,Business Development (Sales),Vadodara,6 Months,"10,000 /month",8 Aug' 22
10389,Insomnia Events,Operations,Ludhiana,3 Months,"8,000 /month",7 Aug' 22
10390,Insomnia Events,Graphic Design,Ludhiana,3 Months,"10,000 /month",7 Aug' 22
10391,Insomnia Events,Business Development (Sales),Ludhiana,6 Months,"8,000 /month",7 Aug' 22
10392,Dabord India Private Limited,Graphic Design,Agra,3 Months,"2,000 /month",8 Aug' 22
10393,STAR VACAYS,Content Writing,Work From Home,2 Months,"1,500 /month",7 Aug' 22
10394,Wildfloc Adventures,Business Development (Sales),Work From Home,6 Months,"5,000 /month",7 Aug' 22
10395,Nimbus Computer Private Limited,Business Development (Sales),Kolkata,4 Months,"2,000 /month +  Incentives",7 Aug' 22
10396,Code Vyasa,Executive Assistance (To The CEO),Noida,6 Months,"16,000 /month +  Incentives",7 Aug' 22
10397,Dev Accelerator Private Limited,Human Resources (HR),Ahmedabad,3 Months,"10,000 /month",7 Aug' 22
10398,Star Language Editing Services,Language Editing & Content Rewriting,Work From Home,4 Weeks,"1,000 /month +  Incentives",7 Aug' 22
10399,Solutionsomatic Private Limited,Web Development,Work From Home,6 Months,"5,000 /month",7 Aug' 22
10400,QuinPro Info Services Private Limited,Business Development (Sales),Work From Home,6 Months,"10,000 /month",7 Aug' 22
10401,Marathi Yatri,Video Making/Editing,Pune,6 Months,"2,000 /month",7 Aug' 22
10402,Marathi Yatri,Digital Marketing,Pune,6 Months,"2,000 /month",7 Aug' 22
10403,Modulus Infosolvices Private Limited,IT Infrastructure Technical Support,Delhi,3 Months,"5,000-6,500 /month",7 Aug' 22
10404,Sprint Medical,Content Writing,Work From Home,6 Months,"5,000 /month",8 Aug' 22
10405,STARVERTEX INTERNATIONAL PRIVATE LIMITED,Business Development (Sales),Noida,3 Months,"5,000-10,000 /month",7 Aug' 22
10406,Rousewild Productions,Graphic Design,Work From Home,2 Months,"1,000-10,000 /month",7 Aug' 22
10407,Soni Glitter,Digital Marketing,Delhi,2 Months,"5,000 /month",7 Aug' 22
10408,Mekvahan,PHP Development,Work From Home,6 Months,"4,000 /month",8 Aug' 22
10409,Mekvahan,Mobile App Development,Work From Home,6 Months,"5,000 /month",8 Aug' 22
10410,STARVERTEX INTERNATIONAL PRIVATE LIMITED,Marketing,Noida,3 Months,"5,000 /month",7 Aug' 22
10411,Geonix International Private Limited,Content Writing,Faridabad,6 Months,"15,000 /month",7 Aug' 22
10412,Amay Enterprises,Business Development (Sales),Indore,3 Months,"2,000 /month",7 Aug' 22
10413,Kerala Forest Products,Business Development (Sales),Guntur,3 Months,"10,000 /month",14 Aug' 22
10414,Incutopia Private Limited,Human Resources (HR),Noida,6 Months,"6,000-8,000 /month",7 Aug' 22
10415,Visawide Immigration,Marketing,Delhi,6 Months,"10,000 /month",7 Aug' 22
10416,OSFA IT Solutions (OPC) Private Limited,Content Writing,Work From Home,2 Months,"3,000 /month",8 Aug' 22
10417,CodexEra Technology LLP,Business Development (Sales),Delhi,3 Months,"3,000 /month",7 Aug' 22
10418,Incutopia Private Limited,Business Development (Sales),Noida,3 Months,"8,000 /month +  Incentives",7 Aug' 22
10419,STARVERTEX INTERNATIONAL PRIVATE LIMITED,Graphic Design,Noida,3 Months,"5,000-7,000 /month",7 Aug' 22
10420,Soni Glitter,Business Development (Sales),Delhi,2 Months,"7,000 /month",7 Aug' 22
10421,RevX Hospitality Private Limited,Content Writing,Work From Home,6 Months,"5,000-7,000 /month",7 Aug' 22
10422,CLAIMTECH SERVICES PRIVATE LIMITED,Marketing,Jaipur,3 Months,"5,000 /month +  Incentives",7 Aug' 22
10423,Novel Office,Human Resources (HR),Bangalore,3 Months,"10,000 /month",7 Aug' 22
10424,GreyBits,Web Development,Work From Home,2 Months,"5,000-10,000 /month",8 Aug' 22
10425,CRTD Technologies (OPC) Private Limited,Digital Marketing,Bhopal,1 Month,"2,000 /month",7 Aug' 22
10426,Mapic Foods Private Limited,Business Development (Sales),Ludhiana,4 Months,"2,000 /month +  Incentives",7 Aug' 22
10427,Live Akhbar,Content Writing,Work From Home,2 Months,"4,500 /month",8 Aug' 22
10428,Gadgets Battle,Content Writing,Work From Home,3 Months,"3,000 /month",8 Aug' 22
10429,Celebrity Relations,Content Writing,Work From Home,3 Months,"4,500 /month",8 Aug' 22
10430,Shubh Trading,Digital Marketing,Mumbai,3 Months,"7,000 /month",8 Aug' 22
10431,ThePopTimes,Content Writing,Work From Home,3 Months,"4,500 /month",8 Aug' 22
10432,Jeevandeep Ayurveda,Graphic Design,Work From Home,2 Months,"1,500 /month +  Incentives",7 Aug' 22
10433,RYR Consultancy,Web Development,Work From Home,3 Months,"5,000-7,000 /month",7 Aug' 22
10434,A P R A & ASSOCIATES LLP,Accounts,Delhi,6 Months,"6,000 /month",7 Aug' 22
10435,Akhilesh,Content Writing,Work From Home,3 Months,"2,000 /month +  Incentives",7 Aug' 22
10436,Unschool,Business Development (Sales),Work From Home,1 Month,"3,000-5,000 /month",7 Aug' 22
10437,Gamenawab,Web Development,Work From Home,6 Months,"5,000 /month",7 Aug' 22
10438,REDJEE Software Labs,WordPress Development,Work From Home,3 Months,"3,000 /month",8 Aug' 22
10439,RawConscious,Business Development (Sales),Work From Home,3 Months,"6,000 /month +  Incentives",7 Aug' 22
10440,LabSmart Healthcare Technologies,Flutter Development,Pune,3 Months,"5,000 /month",7 Aug' 22
10441,Consociate Solutions Private Limited,Java/J2EE Development,Pune,6 Months,"10,000 /month",7 Aug' 22
10442,Red Soil Spring,Business Development (Sales),Ahmedabad,3 Months,"7,000 /month",7 Aug' 22
10443,Downpour Consultancy Services Private Limited,Backend Development,Work From Home,3 Months,"6,000-10,000 /month",7 Aug' 22
10444,Quest HR Solutions,Digital Marketing,Work From Home,2 Months,"1,500 /month +  Incentives",7 Aug' 22
10445,Pavittra,Business Development (Sales),Work From Home,1 Month,"1,000 /month +  Incentives",7 Aug' 22
10446,My Next Film Private Limited,Video Making/Editing,Work From Home,6 Months,"8,000 /month",7 Aug' 22
10447,Growthbees,Content Writing,Work From Home,3 Months,"5,000 /month",7 Aug' 22
10448,Pocket FM,Graphic Design,Work From Home,3 Months,"12,000-15,000 /month",8 Aug' 22
10449,We Think,Human Resources (HR),Work From Home,3 Months,"4,000-8,000 /month",8 Aug' 22
10450,Shyam Quality Products,Marketing,Coimbatore North,2 Months,"6,000 /month +  Incentives",7 Aug' 22
10451,Touchstone Foundation (TSF),Digital Marketing,Work From Home,1 Month,Unpaid,7 Aug' 22
10452,Lipi Garg,Content Writing,Work From Home,2 Months,"1,000 /month",7 Aug' 22
10453,Kandra Digital Marketing Solutions Private Limited,Content Writing,Bangalore,3 Months,"10,000 /month",7 Aug' 22
10454,YourFirst Estate Private Limited,Human Resources (HR),Pune,3 Months,"7,000 /month",8 Aug' 22
10455,A2Z Supermarket,Business Development (Sales),Work From Home,2 Months,"1,000 /month",7 Aug' 22
10456,BDAA Architects,Architecture,Chandigarh,6 Months,"3,000-7,000 /month",7 Aug' 22
10457,The Mom Experts,Content Writing,Work From Home,6 Months,"5,000-10,000 /month",8 Aug' 22
10458,Varada Studio,Social Media Marketing,Mumbai,6 Months,"8,000 /month",7 Aug' 22
10459,Growmo Spot,Stock Market Management,Work From Home,1 Month,"1,000 /month +  Incentives",7 Aug' 22
10460,Technoevans LLP,Human Resources (HR),Noida,2 Months,"5,000 /month",7 Aug' 22
10461,Yapply LLC,Jamstack Development,Work From Home,6 Months,"10,000 /month",7 Aug' 22
10462,Appsbrain Technologies,Graphic Design,Kolkata,3 Months,"5,000 /month",7 Aug' 22
10463,Rainbow Enterprise,Film Production,Kolkata,1 Month,"2,000 /month",7 Aug' 22
10464,Digipsum,Content Writing,Work From Home,3 Months,"5,000 lump sum",7 Aug' 22
10465,Growthbees,Graphic Design,Work From Home,3 Months,"5,000 /month",8 Aug' 22
10466,Sai Shraddha Saburi Trust,Social Media Marketing,Work From Home,3 Months,"1,500 /month",7 Aug' 22
10467,Prism Intellectual Property,Business Development (Sales),Work From Home,3 Months,"10,000-15,000 /month",7 Aug' 22
10468,Ubuntu Eat,Hotel Management (Cafe Kitchen),Kolkata,3 Months,"4,000-5,000 /month",7 Aug' 22
10469,Humsafar Weddings,Video Making/Editing,Work From Home,4 Months,"4,000-6,000 /month",7 Aug' 22
10470,Pitney Bowes Software India Private Limited,Support,Pune,6 Months,"20,000-30,000 /month",7 Aug' 22
10471,JMK India,Operations,Delhi,3 Months,"8,000-12,000 /month",7 Aug' 22
